
time,qw,qx,qy,qz,roll,pitch,yaw,hfbx,hfby,hfbz,ax,ay,az,hgx,hgy,hgz
15.093139,-0.561157,-0.463911,0.641194,0.242917,106.890831,-29.619474,-86.061928,0.330231,-0.215857,-0.079932,0.068130,0.454117,-0.944870,0.247814,0.420069,-0.110578
15.103166,-0.551293,-0.473607,0.646539,0.232402,109.084129,-29.520201,-86.314453,0.320739,-0.211517,-0.069378,0.090225,0.442352,-0.931503,0.247119,0.416084,-0.126094
15.113193,-0.541003,-0.483441,0.651840,0.221262,111.349876,-29.430038,-86.558708,0.311710,-0.207701,-0.060845,0.106384,0.432129,-0.930115,0.246365,0.411353,-0.142066
15.123221,-0.530303,-0.493368,0.657081,0.209436,113.688973,-29.356737,-86.793831,0.305599,-0.205486,-0.052415,0.118027,0.416473,-0.944580,0.245680,0.405770,-0.158359
15.133247,-0.519083,-0.503430,0.662244,0.196969,116.110130,-29.287895,-87.025528,0.302593,-0.207426,-0.049408,0.110809,0.391037,-0.963013,0.245123,0.399251,-0.174916
15.143275,-0.507268,-0.513599,0.667331,0.183893,118.618515,-29.218252,-87.261955,0.301696,-0.212055,-0.048398,0.092041,0.352066,-0.968811,0.244599,0.391763,-0.191757
15.153302,-0.515340,-0.503654,0.664989,0.196973,116.636383,-29.142153,-87.508308,0.300284,-0.216453,-0.046278,0.074554,0.309113,-0.962036,0.244069,0.383250,-0.208863
15.163329,-0.522815,-0.494056,0.662490,0.209596,114.737259,-29.052746,-87.748451,0.320718,-0.221265,-0.042536,0.062286,0.272553,-0.948135,0.243489,0.390538,-0.195626
15.173356,-0.529840,-0.484771,0.659798,0.221773,112.903282,-28.957134,-87.972389,0.337538,-0.221655,-0.033245,0.068619,0.246414,-0.946243,0.242807,0.397155,-0.182734
15.183383,-0.536338,-0.475707,0.657004,0.233750,111.129555,-28.839638,-88.207222,0.351430,-0.218937,-0.018796,0.090927,0.228333,-0.959579,0.242078,0.403177,-0.170086
15.193410,-0.542203,-0.466666,0.654205,0.245973,109.398560,-28.675575,-88.496597,0.364824,-0.217876,-0.006727,0.104874,0.205322,-0.962463,0.241180,0.408715,-0.157703
15.203437,-0.547495,-0.457463,0.651409,0.258635,107.688492,-28.467073,-88.856613,0.378142,-0.218091,0.003079,0.109741,0.176819,-0.953156,0.239925,0.413945,-0.145513
15.213465,-0.552507,-0.447983,0.648457,0.271661,105.962349,-28.239277,-89.258316,0.390903,-0.218548,0.012036,0.111618,0.147476,-0.947235,0.238327,0.418936,-0.133358
15.223492,-0.557563,-0.438150,0.645119,0.284991,104.176903,-28.011671,-89.662476,0.403327,-0.219069,0.021532,0.112915,0.114838,-0.946686,0.236577,0.423675,-0.120936
15.233519,-0.545467,-0.450152,0.652437,0.272779,106.855110,-27.786718,-90.010712,0.415221,-0.220916,0.027057,0.103745,0.079437,-0.943481,0.234826,0.428149,-0.107904
15.243546,-0.534195,-0.461532,0.658682,0.260797,109.345902,-27.580668,-90.242561,0.416242,-0.219154,0.032854,0.092590,0.036377,-0.930405,0.233091,0.423515,-0.128057
15.253573,-0.523907,-0.472220,0.663835,0.249207,111.626053,-27.400991,-90.358917,0.419674,-0.220113,0.034607,0.067581,-0.015411,-0.917557,0.231499,0.418330,-0.146621
15.263599,-0.514521,-0.482238,0.668030,0.238121,113.708527,-27.243183,-90.382141,0.425232,-0.223090,0.035190,0.033752,-0.079376,-0.911072,0.230108,0.412832,-0.163417
15.273626,-0.505854,-0.491588,0.671496,0.227585,115.623520,-27.103609,-90.347763,0.429432,-0.227349,0.032006,-0.005249,-0.137329,-0.905075,0.228884,0.407194,-0.178567
15.283654,-0.497674,-0.500237,0.674520,0.217613,117.409370,-26.979090,-90.299789,0.431232,-0.228893,0.032943,-0.026413,-0.179016,-0.898087,0.227800,0.401494,-0.192317
15.293681,-0.489743,-0.508204,0.677362,0.208109,119.111229,-26.868372,-90.273308,0.432713,-0.227268,0.040079,-0.031113,-0.217972,-0.900101,0.226833,0.395739,-0.204965
15.303709,-0.481816,-0.515581,0.680193,0.199034,120.766708,-26.757799,-90.292191,0.433608,-0.221859,0.052989,-0.017532,-0.249924,-0.902939,0.225971,0.389855,-0.216842
15.313736,-0.473896,-0.522354,0.683030,0.190489,122.369591,-26.638849,-90.360924,0.434070,-0.214197,0.067935,0.004211,-0.279053,-0.906754,0.225110,0.383796,-0.228239
15.323763,-0.466063,-0.528451,0.685881,0.182589,123.904060,-26.509590,-90.482773,0.434841,-0.206090,0.082187,0.023834,-0.312149,-0.908844,0.224183,0.377651,-0.239136
15.333790,-0.458275,-0.533909,0.688778,0.175376,125.373543,-26.361273,-90.661186,0.435614,-0.201691,0.089334,0.027786,-0.346542,-0.917892,0.223174,0.371526,-0.249447
15.343817,-0.450587,-0.538718,0.691726,0.168861,126.772217,-26.195070,-90.893646,0.436256,-0.200236,0.091327,0.020966,-0.379303,-0.931778,0.222015,0.365472,-0.259228
15.353844,-0.443189,-0.542932,0.694629,0.162927,128.087250,-26.026524,-91.154305,0.437286,-0.197124,0.095510,0.019211,-0.411499,-0.937256,0.220714,0.359545,-0.268457
15.363871,-0.436200,-0.546608,0.697434,0.157418,129.317795,-25.871185,-91.425468,0.438359,-0.194409,0.098875,0.015198,-0.437500,-0.927597,0.219394,0.353795,-0.277038
15.373898,-0.429720,-0.549787,0.700097,0.152263,130.459167,-25.738649,-91.694153,0.438822,-0.194440,0.098376,0.003723,-0.452698,-0.911362,0.218175,0.348219,-0.284949
15.383924,-0.423834,-0.552478,0.702575,0.147534,131.497345,-25.628323,-91.954216,0.439542,-0.193994,0.099015,-0.005875,-0.470856,-0.896439,0.217133,0.342853,-0.292157
15.393952,-0.418669,-0.554686,0.704786,0.143386,132.406311,-25.535860,-92.194771,0.440212,-0.195533,0.097621,-0.021240,-0.490646,-0.886978,0.216266,0.337812,-0.298599
15.403980,-0.414293,-0.556430,0.706714,0.139802,133.181717,-25.467217,-92.410217,0.440332,-0.197683,0.095422,-0.035858,-0.507553,-0.886017,0.215538,0.333287,-0.304156
15.414007,-0.410841,-0.557690,0.708309,0.136871,133.802887,-25.425766,-92.592903,0.439559,-0.196913,0.096030,-0.035461,-0.507980,-0.879318,0.214997,0.329325,-0.308816
15.424034,-0.408299,-0.558385,0.709647,0.134691,134.266785,-25.409016,-92.758308,0.440322,-0.197125,0.096801,-0.042862,-0.512436,-0.848557,0.214671,0.326068,-0.312477
15.434061,-0.406513,-0.558461,0.710852,0.133424,134.580643,-25.398798,-92.932167,0.440664,-0.200493,0.094132,-0.057404,-0.510574,-0.818756,0.214539,0.323571,-0.315151
15.444088,-0.405415,-0.557912,0.711951,0.133195,134.742401,-25.381811,-93.122673,0.440277,-0.203918,0.090825,-0.067673,-0.497147,-0.788132,0.214458,0.321866,-0.316946
15.454115,-0.405107,-0.556750,0.712893,0.133957,134.744232,-25.368277,-93.318634,0.440708,-0.204187,0.090932,-0.069534,-0.486481,-0.755386,0.214324,0.321014,-0.317898
15.464142,-0.405670,-0.555054,0.713592,0.135559,134.587326,-25.371206,-93.500183,0.441385,-0.201528,0.093896,-0.062637,-0.478638,-0.732849,0.214217,0.321041,-0.317944
15.474169,-0.407095,-0.552833,0.714045,0.137957,134.275772,-25.393560,-93.666184,0.440937,-0.200595,0.094288,-0.056732,-0.468643,-0.731720,0.214241,0.321903,-0.317056
15.484196,-0.409304,-0.550098,0.714268,0.141160,133.816483,-25.429647,-93.821533,0.440158,-0.198815,0.095318,-0.046326,-0.456726,-0.738724,0.214417,0.323563,-0.315242
15.494224,-0.412330,-0.546865,0.714205,0.145185,133.202606,-25.479237,-93.958130,0.438656,-0.198970,0.093808,-0.039108,-0.442215,-0.755081,0.214701,0.325983,-0.312544
15.504251,-0.416099,-0.543081,0.713884,0.150128,132.433716,-25.532936,-94.087463,0.436699,-0.199899,0.091056,-0.032715,-0.428177,-0.783096,0.215092,0.329181,-0.308905
15.514278,-0.420552,-0.538637,0.713376,0.156032,131.513687,-25.590332,-94.227196,0.434187,-0.196673,0.092179,-0.011917,-0.409973,-0.818588,0.215515,0.333150,-0.304323
15.524304,-0.425657,-0.533548,0.712648,0.162850,130.446991,-25.652428,-94.374252,0.431215,-0.195874,0.090214,0.002701,-0.390610,-0.861008,0.215967,0.337834,-0.298790
15.534331,-0.431345,-0.527822,0.711712,0.170463,129.248962,-25.724133,-94.530365,0.427882,-0.195562,0.087267,0.016876,-0.366257,-0.903519,0.216455,0.343164,-0.292296
15.544359,-0.437487,-0.521573,0.710541,0.178730,127.941109,-25.802071,-94.689285,0.425254,-0.196062,0.083767,0.027435,-0.340912,-0.937210,0.217019,0.348994,-0.284884
15.554386,-0.443889,-0.514792,0.709234,0.187577,126.550484,-25.881878,-94.869499,0.422334,-0.195959,0.080652,0.041428,-0.308990,-0.967682,0.217632,0.355177,-0.276661
15.564413,-0.450343,-0.507574,0.707815,0.196991,125.098701,-25.947275,-95.077858,0.419580,-0.198008,0.074643,0.046524,-0.271088,-0.980637,0.218259,0.361547,-0.267777
15.574440,-0.456871,-0.500050,0.706164,0.206877,123.586098,-25.998947,-95.292366,0.417556,-0.201974,0.065870,0.042023,-0.233261,-0.981628,0.218772,0.368015,-0.258386
15.584468,-0.463598,-0.492267,0.704163,0.217144,122.002426,-26.047195,-95.490669,0.416224,-0.203492,0.060407,0.044373,-0.197723,-0.971817,0.219177,0.374548,-0.248471
15.594495,-0.470504,-0.484220,0.701820,0.227715,120.355064,-26.096827,-95.673424,0.413764,-0.202709,0.057110,0.056458,-0.157120,-0.966721,0.219556,0.381119,-0.237925
15.604522,-0.477431,-0.475921,0.699241,0.238471,118.671753,-26.148056,-95.855797,0.409355,-0.202463,0.050943,0.067963,-0.107971,-0.975235,0.219945,0.387642,-0.226772
15.614549,-0.484204,-0.467406,0.696539,0.249319,116.981224,-26.197584,-96.053299,0.406271,-0.203235,0.043923,0.073410,-0.064743,-0.978577,0.220346,0.393968,-0.215191
15.624576,-0.490751,-0.458711,0.693673,0.260412,115.276764,-26.227348,-96.269302,0.404899,-0.204017,0.038214,0.076309,-0.029770,-0.967484,0.220734,0.399980,-0.203387
15.634603,-0.497132,-0.449882,0.690499,0.271894,113.535515,-26.225069,-96.490036,0.403621,-0.205323,0.030711,0.074951,0.004944,-0.951981,0.220967,0.405753,-0.191349
15.644630,-0.503494,-0.440910,0.686928,0.283672,111.745606,-26.204800,-96.697815,0.401770,-0.206098,0.022263,0.074234,0.042694,-0.944443,0.220949,0.411393,-0.178933
15.654656,-0.509974,-0.431935,0.682849,0.295509,109.907867,-26.179735,-96.859261,0.399654,-0.207396,0.010752,0.069000,0.083862,-0.947098,0.220791,0.416858,-0.166024
15.664683,-0.516458,-0.423086,0.678302,0.307287,108.045418,-26.142853,-96.974175,0.399812,-0.209624,-0.001824,0.057007,0.117050,-0.956360,0.220594,0.422064,-0.152601
15.674710,-0.522742,-0.414373,0.673433,0.319019,106.184105,-26.083338,-97.069069,0.400874,-0.212966,-0.018789,0.032684,0.145081,-0.947067,0.220305,0.426940,-0.138846
15.684739,-0.528668,-0.405850,0.668437,0.330511,104.363953,-26.007370,-97.162102,0.401082,-0.214360,-0.034502,0.013382,0.176209,-0.939224,0.219839,0.431448,-0.124968
15.694765,-0.534201,-0.397726,0.663415,0.341426,102.622742,-25.925783,-97.240082,0.402273,-0.214127,-0.045418,0.001984,0.206879,-0.957779,0.219243,0.435485,-0.111273
15.704792,-0.539350,-0.390193,0.658434,0.351516,100.986160,-25.844757,-97.287331,0.404818,-0.214686,-0.058606,-0.019424,0.230118,-0.977142,0.218603,0.438973,-0.098057
15.714819,-0.544105,-0.383289,0.653579,0.360723,99.465332,-25.766792,-97.306595,0.408135,-0.214642,-0.068860,-0.037552,0.245453,-0.987671,0.217967,0.441900,-0.085539
15.724847,-0.548367,-0.376838,0.648961,0.369301,98.054543,-25.683805,-97.333199,0.408548,-0.212484,-0.075974,-0.041595,0.268326,-0.974136,0.217355,0.444310,-0.073829
15.734874,-0.552125,-0.370723,0.644619,0.377406,96.743469,-25.594177,-97.383362,0.407630,-0.209423,-0.081585,-0.039764,0.296677,-0.960220,0.216702,0.446307,-0.062911
15.744901,-0.555334,-0.364791,0.640611,0.385221,95.523560,-25.496487,-97.480904,0.408584,-0.207160,-0.086263,-0.041122,0.310333,-0.940033,0.215997,0.447968,-0.052723
15.754928,-0.558112,-0.359116,0.636814,0.392760,94.378311,-25.387293,-97.603798,0.409720,-0.205061,-0.091706,-0.045166,0.319931,-0.917175,0.215228,0.449357,-0.043209
15.764955,-0.560557,-0.353762,0.633187,0.399934,93.304779,-25.271734,-97.734604,0.411496,-0.202563,-0.089105,-0.033676,0.328766,-0.902908,0.214367,0.450542,-0.034250
15.774982,-0.562589,-0.348683,0.629818,0.406802,92.310196,-25.148605,-97.890938,0.413036,-0.200023,-0.083360,-0.016205,0.342011,-0.900955,0.213456,0.451537,-0.025828
15.785009,-0.564150,-0.343879,0.626771,0.413382,91.402695,-25.016479,-98.082527,0.412919,-0.197272,-0.083461,-0.008575,0.363831,-0.902390,0.212484,0.452376,-0.018005
15.795036,-0.565307,-0.339377,0.624082,0.419544,90.587891,-24.886980,-98.299789,0.413608,-0.195135,-0.088610,-0.014664,0.381378,-0.908310,0.211439,0.453095,-0.010850
15.805063,-0.566143,-0.335264,0.621715,0.425199,89.865219,-24.762135,-98.524445,0.414714,-0.193287,-0.097198,-0.030380,0.393021,-0.911179,0.210415,0.453682,-0.004411
15.815090,-0.566712,-0.331650,0.619676,0.430222,89.242439,-24.644619,-98.741364,0.414624,-0.190877,-0.110002,-0.054092,0.405823,-0.908081,0.209426,0.454160,0.001312
15.825118,-0.567086,-0.328670,0.617943,0.434489,88.725166,-24.534821,-98.930489,0.414274,-0.188380,-0.119278,-0.070816,0.422195,-0.912750,0.208494,0.454548,0.006254
15.835145,-0.567207,-0.326328,0.616661,0.437902,88.333847,-24.440538,-99.101540,0.415307,-0.186823,-0.120226,-0.072632,0.436798,-0.929657,0.207623,0.454873,0.010367
15.845171,-0.567021,-0.324694,0.615925,0.440387,88.086899,-24.362137,-99.258316,0.417363,-0.186196,-0.118508,-0.072449,0.447830,-0.958771,0.206874,0.455133,0.013482
15.855199,-0.566574,-0.323807,0.615723,0.441895,87.984123,-24.300896,-99.391502,0.418247,-0.185413,-0.118779,-0.074768,0.455902,-0.974930,0.206251,0.455354,0.015453
15.865226,-0.566024,-0.323715,0.615982,0.442306,88.017273,-24.265091,-99.475754,0.416514,-0.183976,-0.116372,-0.064545,0.477676,-0.986191,0.205764,0.455545,0.016277
15.875254,-0.565417,-0.324336,0.616673,0.441664,88.175018,-24.258820,-99.511482,0.414096,-0.182917,-0.108382,-0.039795,0.504562,-1.003601,0.205479,0.455683,0.016018
15.885281,-0.564626,-0.325519,0.617849,0.440159,88.454056,-24.276947,-99.528824,0.411000,-0.181919,-0.103150,-0.020798,0.524628,-1.008118,0.205430,0.455747,0.014763
15.895308,-0.563506,-0.327179,0.619460,0.438095,88.840660,-24.297178,-99.553337,0.407745,-0.181214,-0.098377,-0.003571,0.537598,-1.005066,0.205574,0.455748,0.012543
15.905335,-0.562056,-0.329201,0.621460,0.435603,89.319298,-24.317198,-99.593628,0.405609,-0.181180,-0.092471,0.012833,0.538605,-0.999008,0.205735,0.455749,0.009466
15.915361,-0.560324,-0.331577,0.623755,0.432744,89.875961,-24.332657,-99.642639,0.402375,-0.180654,-0.091114,0.019241,0.538193,-0.982117,0.205894,0.455739,0.005657
15.925388,-0.558289,-0.334305,0.626252,0.429657,90.496758,-24.329636,-99.700996,0.399700,-0.180433,-0.096632,0.007111,0.533905,-0.967499,0.206017,0.455716,0.001229
15.935415,-0.555895,-0.337242,0.628968,0.426488,91.173180,-24.306694,-99.788002,0.397807,-0.180633,-0.100180,-0.002365,0.527908,-0.961258,0.205993,0.455713,-0.003708
15.945442,-0.553156,-0.340268,0.631876,0.423336,91.891342,-24.264956,-99.910606,0.396082,-0.180810,-0.096930,0.003662,0.518188,-0.951645,0.205810,0.455719,-0.009088
15.955470,-0.550127,-0.343339,0.634875,0.420305,92.631783,-24.199127,-100.063820,0.393117,-0.180367,-0.095849,0.006271,0.510559,-0.935043,0.205478,0.455717,-0.014805
15.965498,-0.546957,-0.346429,0.637867,0.417366,93.376656,-24.116640,-100.228996,0.390937,-0.180128,-0.094842,0.006805,0.500092,-0.921738,0.204955,0.455721,-0.020704
15.975524,-0.543775,-0.349486,0.640790,0.414488,94.111404,-24.027554,-100.393021,0.387655,-0.179221,-0.092892,0.011063,0.493958,-0.906845,0.204298,0.455706,-0.026644
15.985552,-0.540577,-0.352480,0.643666,0.411670,94.837074,-23.934402,-100.559479,0.384863,-0.178664,-0.093916,0.007706,0.488068,-0.896912,0.203588,0.455641,-0.032509
15.995579,-0.537363,-0.355404,0.646508,0.408901,95.554939,-23.839088,-100.729393,0.383469,-0.178637,-0.093667,0.005051,0.480850,-0.896378,0.202845,0.455520,-0.038305
16.005606,-0.534149,-0.358276,0.649337,0.406112,96.270134,-23.746130,-100.899208,0.382972,-0.178814,-0.091470,0.005432,0.473389,-0.902679,0.202085,0.455339,-0.044041
16.015633,-0.530919,-0.361148,0.652166,0.403262,96.989273,-23.654408,-101.066536,0.381887,-0.178842,-0.090377,0.004395,0.471313,-0.914093,0.201342,0.455077,-0.049758
16.025660,-0.527510,-0.364059,0.655058,0.400420,97.726051,-23.549871,-101.248245,0.381853,-0.179683,-0.091968,-0.004547,0.463974,-0.925369,0.200610,0.454734,-0.055505
16.035686,-0.523834,-0.366958,0.658111,0.397583,98.492126,-23.433805,-101.460411,0.381743,-0.180248,-0.091736,-0.009506,0.455170,-0.933899,0.199774,0.454343,-0.061396
16.045713,-0.520100,-0.369922,0.661168,0.394656,99.269196,-23.313580,-101.668175,0.381682,-0.180898,-0.091969,-0.015869,0.443069,-0.937347,0.198845,0.453879,-0.067526
16.055742,-0.516505,-0.373013,0.664071,0.391583,100.037537,-23.195011,-101.839760,0.380000,-0.181438,-0.095689,-0.027634,0.432861,-0.930496,0.197882,0.453330,-0.073743
16.065769,-0.513064,-0.376177,0.666843,0.388354,100.796410,-23.084471,-101.978882,0.377105,-0.181566,-0.099289,-0.036819,0.421143,-0.909973,0.196931,0.452702,-0.079886
16.075796,-0.509743,-0.379267,0.669516,0.385111,101.537079,-22.982023,-102.104927,0.374303,-0.181038,-0.098253,-0.035202,0.411087,-0.891556,0.196044,0.451974,-0.085946
16.085823,-0.506541,-0.382213,0.672066,0.381969,102.248413,-22.884220,-102.224678,0.372217,-0.180316,-0.094588,-0.028885,0.399918,-0.876038,0.195221,0.451167,-0.091851
16.095850,-0.503530,-0.385013,0.674414,0.378986,102.915764,-22.789444,-102.329468,0.370006,-0.180048,-0.093688,-0.028671,0.392899,-0.868301,0.194435,0.450315,-0.097516
16.105877,-0.500765,-0.387621,0.676532,0.376207,103.529022,-22.700609,-102.418182,0.367194,-0.179206,-0.091709,-0.025192,0.390213,-0.863373,0.193673,0.449459,-0.102827
16.115904,-0.498138,-0.389999,0.678466,0.373748,104.090714,-22.607481,-102.508240,0.363715,-0.178364,-0.091329,-0.024017,0.390808,-0.858887,0.192958,0.448623,-0.107702
16.125931,-0.495536,-0.392065,0.680338,0.371633,104.613113,-22.510695,-102.622314,0.361970,-0.177868,-0.089900,-0.022644,0.387009,-0.856873,0.192208,0.447848,-0.112171
16.135958,-0.493048,-0.393926,0.682076,0.369786,105.093353,-22.411495,-102.739861,0.362723,-0.178738,-0.090103,-0.027954,0.378616,-0.863602,0.191428,0.447119,-0.116333
16.145985,-0.490847,-0.395723,0.683581,0.368013,105.529419,-22.321571,-102.826370,0.363195,-0.180644,-0.094976,-0.043045,0.372818,-0.873703,0.190628,0.446446,-0.120162
16.156012,-0.489105,-0.397613,0.684830,0.365967,105.935471,-22.264368,-102.847282,0.363165,-0.181510,-0.096675,-0.050461,0.369400,-0.883118,0.189902,0.445806,-0.123636
16.166039,-0.487821,-0.399638,0.685901,0.363459,106.331245,-22.252539,-102.800354,0.364755,-0.181054,-0.090564,-0.042877,0.365906,-0.904205,0.189440,0.445100,-0.126845
16.176067,-0.486898,-0.401814,0.686851,0.360493,106.728226,-22.281067,-102.696030,0.365695,-0.180929,-0.085700,-0.036514,0.361145,-0.918259,0.189345,0.444248,-0.129928
16.186094,-0.486342,-0.404173,0.687680,0.357009,107.130852,-22.352793,-102.530083,0.366697,-0.181841,-0.083351,-0.035919,0.356293,-0.935318,0.189575,0.443247,-0.132976
16.196121,-0.486319,-0.406744,0.688303,0.352895,107.529236,-22.482088,-102.279968,0.365597,-0.181687,-0.079398,-0.028091,0.356979,-0.946228,0.190154,0.442074,-0.136017
16.206148,-0.486985,-0.409593,0.688616,0.348039,107.914444,-22.679966,-101.920349,0.363308,-0.181273,-0.075020,-0.017227,0.360596,-0.954742,0.191197,0.440706,-0.138959
16.216175,-0.488336,-0.412791,0.688621,0.342311,108.296478,-22.951427,-101.443069,0.361317,-0.180392,-0.067435,0.001160,0.363480,-0.966110,0.192792,0.439130,-0.141714
16.226202,-0.490393,-0.416344,0.688281,0.335687,108.671532,-23.299286,-100.842789,0.359807,-0.180528,-0.060908,0.016830,0.363770,-0.978775,0.194975,0.437303,-0.144351
16.236229,-0.493239,-0.420289,0.687523,0.328068,109.033852,-23.732016,-100.102654,0.359944,-0.182283,-0.055492,0.027573,0.354324,-0.985046,0.197767,0.435219,-0.146829
16.246256,-0.496903,-0.424564,0.686259,0.319571,109.362335,-24.245861,-99.220833,0.361064,-0.184248,-0.047600,0.042725,0.339905,-0.991608,0.201230,0.432858,-0.149086
16.256283,-0.501276,-0.428998,0.684420,0.310641,109.622421,-24.811720,-98.222267,0.357900,-0.186185,-0.043882,0.054367,0.335327,-0.979324,0.205326,0.430276,-0.150962
16.266310,-0.506711,-0.433581,0.681825,0.301021,109.786606,-25.463921,-97.059402,0.354760,-0.186902,-0.036092,0.075378,0.329437,-0.965073,0.209819,0.427655,-0.152225
16.276339,-0.513613,-0.438424,0.678181,0.290350,109.822029,-26.234901,-95.658089,0.352260,-0.185884,-0.021388,0.111801,0.322281,-0.959610,0.214971,0.424943,-0.152630
16.286364,-0.521957,-0.443368,0.673520,0.278577,109.719879,-27.133944,-94.023804,0.347155,-0.185483,-0.010272,0.142899,0.319458,-0.939041,0.221026,0.422091,-0.151898
16.296392,-0.531425,-0.448214,0.667927,0.266109,109.467323,-28.122526,-92.200981,0.340606,-0.185898,-0.001531,0.171906,0.322540,-0.919586,0.228036,0.419047,-0.149956
16.306417,-0.541708,-0.452809,0.661471,0.253424,109.049461,-29.152969,-90.231773,0.336335,-0.191838,-0.003575,0.174377,0.322449,-0.897568,0.235679,0.415934,-0.146774
16.316446,-0.552614,-0.457124,0.654251,0.240546,108.478127,-30.210405,-88.131485,0.337452,-0.200567,-0.004392,0.172455,0.309586,-0.887329,0.243571,0.412923,-0.142329
16.326473,-0.537996,-0.451620,0.668307,0.245398,110.306404,-29.830742,-90.905144,0.340124,-0.208507,0.000623,0.182129,0.294434,-0.890945,0.251588,0.409991,-0.136756
16.336500,-0.524313,-0.446020,0.681371,0.249296,112.010773,-29.480127,-93.478073,0.335117,-0.199235,0.015082,0.207809,0.281723,-0.895859,0.248720,0.406971,-0.150341
16.346527,-0.511045,-0.440090,0.694026,0.252456,113.665360,-29.153458,-95.966507,0.328323,-0.184561,0.038523,0.254990,0.266922,-0.894424,0.246061,0.403717,-0.162948
16.356554,-0.497778,-0.433610,0.706665,0.255098,115.318085,-28.835596,-98.458450,0.319400,-0.163789,0.070036,0.322891,0.248856,-0.890564,0.243575,0.400117,-0.175099
16.366581,-0.484436,-0.426662,0.719331,0.257092,116.992409,-28.525936,-100.957405,0.311834,-0.144960,0.094998,0.366623,0.222244,-0.864319,0.241149,0.396111,-0.187142
16.376608,-0.470889,-0.419370,0.732070,0.258298,118.717979,-28.216400,-103.466858,0.306867,-0.130107,0.112034,0.381821,0.190826,-0.824219,0.238778,0.391625,-0.199225
16.386635,-0.457087,-0.411884,0.744848,0.258606,120.509537,-27.897406,-105.976219,0.303207,-0.109982,0.137855,0.405991,0.145737,-0.776688,0.236402,0.386569,-0.211546
16.396662,-0.442911,-0.404634,0.757398,0.258268,122.346146,-27.510511,-108.443176,0.291641,-0.077892,0.171991,0.470612,0.111618,-0.747452,0.233945,0.380889,-0.224194
16.406689,-0.428191,-0.398030,0.769529,0.257491,124.212357,-27.002695,-110.829323,0.283531,-0.053601,0.191424,0.514862,0.086075,-0.738495,0.230956,0.374829,-0.237127
16.416716,-0.413042,-0.391882,0.781217,0.256470,126.072563,-26.381094,-113.136467,0.264940,-0.014707,0.218592,0.585938,0.065964,-0.705734,0.227016,0.368580,-0.250351
16.426743,-0.426611,-0.395474,0.777004,0.241086,126.153198,-28.181723,-111.536369,0.237068,0.031817,0.243510,0.646576,0.057465,-0.636978,0.222170,0.362222,-0.263619
16.436771,-0.437620,-0.398410,0.773493,0.227414,126.271698,-29.721384,-110.201057,0.212871,0.044591,0.254510,0.682388,0.060486,-0.581345,0.236135,0.356038,-0.259881
16.446798,-0.447289,-0.401060,0.770172,0.214864,126.373428,-31.106625,-108.985107,0.199237,0.041907,0.249510,0.718033,0.078262,-0.586502,0.247891,0.350256,-0.256772
16.456825,-0.456826,-0.403518,0.766543,0.202842,126.386269,-32.456020,-107.757637,0.192176,0.037959,0.247209,0.769608,0.083786,-0.611145,0.258316,0.344872,-0.253766
16.466852,-0.466727,-0.405776,0.762378,0.191155,126.267166,-33.814999,-106.460091,0.166305,0.054858,0.252897,0.861618,0.103348,-0.589020,0.268326,0.339824,-0.250166
16.476879,-0.476665,-0.407642,0.757917,0.180081,126.030907,-35.150646,-105.146278,0.147176,0.061986,0.251299,0.912186,0.123764,-0.564758,0.278257,0.335119,-0.245625
16.486906,-0.485707,-0.408947,0.753827,0.169831,125.788971,-36.396873,-103.954437,0.143910,0.062110,0.257830,0.922424,0.099579,-0.538849,0.287864,0.330795,-0.240361
16.496933,-0.492906,-0.409827,0.750672,0.160696,125.656578,-37.467152,-103.002815,0.154411,0.043762,0.255506,0.899002,0.077377,-0.556549,0.296687,0.326652,-0.235246
16.506960,-0.498391,-0.410504,0.748379,0.152535,125.645813,-38.370037,-102.268585,0.163576,0.022547,0.246633,0.847580,0.069977,-0.568543,0.304153,0.322636,-0.231221
16.516987,-0.502430,-0.411169,0.746809,0.145001,125.762993,-39.138577,-101.710342,0.173596,0.005262,0.243305,0.812485,0.050583,-0.580795,0.310369,0.318746,-0.228340
16.527014,-0.504117,-0.411665,0.746578,0.138793,126.094429,-39.676537,-101.482170,0.163037,0.015348,0.248464,0.833344,0.044830,-0.549591,0.315599,0.314872,-0.226539
16.537041,-0.503023,-0.411943,0.747928,0.134598,126.652336,-39.908012,-101.654175,0.137897,0.042333,0.252390,0.865799,0.058838,-0.482910,0.319226,0.311147,-0.226603
16.547070,-0.499308,-0.412227,0.750663,0.132323,127.413658,-39.831352,-102.173111,0.138511,0.042129,0.250828,0.881882,0.054398,-0.496124,0.320778,0.307887,-0.228851
16.557097,-0.493162,-0.412337,0.754727,0.131912,128.348145,-39.466084,-103.021416,0.145100,0.037136,0.247887,0.898132,0.047195,-0.532791,0.320265,0.305158,-0.233182
16.567123,-0.484654,-0.411948,0.760161,0.133450,129.425278,-38.820396,-104.207054,0.138575,0.051614,0.249279,0.921600,0.047272,-0.522110,0.317811,0.302906,-0.239391
16.577150,-0.474277,-0.410942,0.766680,0.136513,130.590729,-37.954865,-105.654625,0.132898,0.065953,0.248740,0.962494,0.052628,-0.528198,0.313441,0.301096,-0.247301
