time,qw,qx,qy,qz,roll,pitch,yaw
10.600373,-0.864507,0.004958,-0.053609,0.499976,-3.579,5.033,-60.254
10.610403,-0.864847,0.012465,-0.043383,0.500248,-3.732,3.587,-60.221
10.620432,-0.865036,0.020490,-0.032271,0.500499,-3.887,2.024,-60.187
10.630461,-0.864976,0.028614,-0.021268,0.500793,-4.060,0.466,-60.168
10.640490,-0.864667,0.036804,-0.011829,0.501103,-4.331,-0.941,-60.164
10.650518,-0.864174,0.045224,-0.003452,0.501391,-4.686,-2.257,-60.164
10.660547,-0.863536,0.053664,0.005130,0.501644,-5.032,-3.595,-60.161
10.670577,-0.862829,0.061988,0.014138,0.501727,-5.344,-4.968,-60.136
10.680606,-0.862069,0.070468,0.023852,0.501548,-5.635,-6.420,-60.078
10.690635,-0.861149,0.078914,0.033994,0.501285,-5.901,-7.913,-60.012
10.700664,-0.860002,0.087651,0.044433,0.500987,-6.183,-9.454,-59.946
10.710692,-0.858624,0.096783,0.054568,0.500667,-6.525,-10.989,-59.878
10.720721,-0.857092,0.106076,0.063948,0.500299,-6.932,-12.460,-59.801
10.730751,-0.855411,0.114984,0.073342,0.499918,-7.303,-13.913,-59.726
10.740780,-0.853551,0.123844,0.083618,0.499369,-7.626,-15.452,-59.637
10.750809,-0.851521,0.133056,0.094386,0.498545,-7.966,-17.062,-59.512
10.760838,-0.849447,0.142077,0.104881,0.497495,-8.314,-18.636,-59.359
10.770866,-0.847436,0.150505,0.114357,0.496358,-8.668,-20.074,-59.193
10.780895,-0.845241,0.160452,0.123033,0.494907,-9.245,-21.519,-58.953
10.790925,-0.842958,0.169744,0.131252,0.493588,-9.787,-22.883,-58.731
10.800954,-0.840700,0.175542,0.140067,0.492987,-9.908,-24.116,-58.668
10.810982,-0.838481,0.181095,0.148404,0.492317,-10.036,-25.289,-58.597
10.821011,-0.835999,0.187724,0.157143,0.491343,-10.269,-26.565,-58.473
10.831039,-0.833202,0.195019,0.166527,0.490162,-10.549,-27.949,-58.318
10.841068,-0.830156,0.202778,0.176148,0.488817,-10.880,-29.387,-58.136
10.851098,-0.826886,0.210953,0.185912,0.487281,-11.265,-30.867,-57.918
10.861127,-0.823382,0.219418,0.195927,0.485548,-11.688,-32.393,-57.666
10.871156,-0.819923,0.227164,0.205608,0.483835,-12.061,-33.848,-57.424
10.881185,-0.815974,0.236044,0.215915,0.481765,-12.558,-35.436,-57.107
10.891213,-0.812318,0.244087,0.225029,0.479760,-13.046,-36.855,-56.787
10.901242,-0.808754,0.250917,0.233798,0.478062,-13.409,-38.176,-56.534
10.911272,-0.805953,0.255870,0.240693,0.476741,-13.652,-39.194,-56.348
10.921301,-0.802931,0.261344,0.247943,0.475155,-13.960,-40.280,-56.109
10.931330,-0.799530,0.267106,0.256136,0.473335,-14.267,-41.486,-55.844
10.941359,-0.796420,0.272222,0.263612,0.471555,-14.549,-42.581,-55.583
10.951387,-0.793415,0.277116,0.270566,0.469828,-14.842,-43.609,-55.319
10.961416,-0.790471,0.281481,0.277158,0.468350,-15.083,-44.574,-55.102
10.971445,-0.787455,0.285927,0.283673,0.466835,-15.351,-45.538,-54.868
10.981475,-0.784314,0.290664,0.290298,0.465123,-15.674,-46.532,-54.586
10.991504,-0.781670,0.294467,0.295986,0.463593,-15.930,-47.371,-54.340
11.001533,-0.778837,0.298205,0.302142,0.461998,-16.160,-48.260,-54.097
11.011561,-0.777340,0.299934,0.305785,0.461001,-16.237,-48.758,-53.965
11.021590,-0.776011,0.301785,0.308778,0.460035,-16.374,-49.191,-53.808
11.031620,-0.774878,0.303507,0.310964,0.459340,-16.528,-49.530,-53.674
11.041649,-0.773890,0.304705,0.312674,0.459051,-16.607,-49.791,-53.624
11.051678,-0.773103,0.305620,0.314111,0.458787,-16.663,-50.006,-53.582
11.061707,-0.772279,0.306735,0.315749,0.458306,-16.753,-50.251,-53.497
11.071735,-0.771350,0.308297,0.317605,0.457540,-16.917,-50.542,-53.342
11.081764,-0.770385,0.309911,0.319634,0.456663,-17.090,-50.853,-53.169
11.091794,-0.769368,0.311150,0.321818,0.455999,-17.181,-51.166,-53.061
11.101823,-0.768304,0.312408,0.323978,0.455402,-17.272,-51.478,-52.962
11.111852,-0.766997,0.313954,0.326352,0.454847,-17.389,-51.834,-52.863
11.121881,-0.765687,0.315343,0.328531,0.454526,-17.476,-52.164,-52.808
11.131909,-0.764378,0.316769,0.330494,0.454313,-17.574,-52.473,-52.763
11.141939,-0.762931,0.318280,0.332512,0.454218,-17.671,-52.798,-52.737
11.151968,-0.761663,0.319870,0.334053,0.454098,-17.816,-53.070,-52.681
11.161997,-0.760265,0.321439,0.335665,0.454143,-17.938,-53.355,-52.661
11.172026,-0.758771,0.323092,0.337248,0.454297,-18.065,-53.644,-52.656
11.182055,-0.757061,0.325219,0.339010,0.454320,-18.267,-53.980,-52.601
11.192083,-0.755116,0.327733,0.340822,0.454395,-18.522,-54.347,-52.533
11.202113,-0.752935,0.330766,0.342494,0.454560,-18.861,-54.732,-52.440
11.212142,-0.750411,0.334426,0.343916,0.454982,-19.294,-55.132,-52.344
11.222171,-0.747589,0.338730,0.344979,0.455638,-19.836,-55.536,-52.231
11.232200,-0.744314,0.343704,0.346003,0.456497,-20.473,-55.983,-52.106
11.242229,-0.740635,0.349415,0.346976,0.457407,-21.238,-56.472,-51.929
11.252257,-0.736422,0.355601,0.348248,0.458475,-22.056,-57.033,-51.753
11.262287,-0.731958,0.361791,0.349420,0.459886,-22.857,-57.596,-51.632
11.272316,-0.727776,0.367886,0.349481,0.461639,-23.689,-58.033,-51.538
11.282345,-0.723624,0.373764,0.348965,0.463828,-24.481,-58.404,-51.524
11.292374,-0.718725,0.379757,0.349159,0.466425,-25.206,-58.887,-51.612
11.302402,-0.713951,0.386182,0.348459,0.468998,-26.077,-59.294,-51.621
11.312432,-0.708280,0.394282,0.348589,0.470757,-27.310,-59.885,-51.325
11.322461,-0.702429,0.402320,0.348680,0.472653,-28.544,-60.477,-51.042
11.332490,-0.696578,0.409937,0.348313,0.475031,-29.690,-61.012,-50.872
11.342519,-0.690644,0.417579,0.347454,0.477661,-30.859,-61.505,-50.727
11.352548,-0.684709,0.425461,0.345937,0.480344,-32.125,-61.941,-50.537
11.362576,-0.679228,0.433275,0.343292,0.483031,-33.456,-62.241,-50.313
11.372606,-0.673552,0.441373,0.340848,0.485372,-34.899,-62.575,-49.971
11.382635,-0.668012,0.449089,0.338494,0.487594,-36.295,-62.896,-49.631
11.392664,-0.662500,0.456654,0.336377,0.489548,-37.708,-63.228,-49.232
11.402693,-0.656970,0.464171,0.334306,0.491347,-39.153,-63.559,-48.786
11.412722,-0.651423,0.471811,0.331836,0.493126,-40.666,-63.852,-48.301
11.422750,-0.646201,0.479357,0.328472,0.494967,-42.199,-64.034,-47.826
11.432778,-0.641741,0.486016,0.323985,0.497228,-43.516,-64.047,-47.560
11.442808,-0.637804,0.492128,0.318636,0.499734,-44.699,-63.938,-47.430
11.452837,-0.634194,0.498014,0.312467,0.502384,-45.826,-63.730,-47.382
11.462866,-0.630569,0.504000,0.305971,0.504970,-46.984,-63.493,-47.327
11.472895,-0.626316,0.511036,0.299974,0.506786,-48.465,-63.346,-46.972
11.482924,-0.620945,0.518761,0.295177,0.508361,-50.122,-63.382,-46.463
11.492952,-0.615416,0.525804,0.290299,0.510653,-51.544,-63.421,-46.206
11.502982,-0.609850,0.532338,0.285220,0.513415,-52.800,-63.445,-46.126
11.513011,-0.604603,0.538802,0.279354,0.516095,-54.057,-63.373,-46.068
11.523040,-0.599767,0.545383,0.272572,0.518448,-55.380,-63.185,-45.965
11.533069,-0.594936,0.552075,0.265387,0.520653,-56.743,-62.956,-45.846
11.543097,-0.589933,0.558744,0.258186,0.522849,-58.100,-62.736,-45.745
11.553127,-0.584462,0.565875,0.251093,0.524775,-59.599,-62.551,-45.537
11.563156,-0.578915,0.573350,0.243296,0.526480,-61.196,-62.302,-45.290
11.573185,-0.572939,0.581389,0.235352,0.527811,-62.964,-62.057,-44.922
11.583214,-0.567166,0.588871,0.227002,0.529406,-64.562,-61.763,-44.724
11.593243,-0.560530,0.596703,0.219528,0.530854,-66.281,-61.598,-44.415
11.603271,-0.553118,0.604435,0.212874,0.532589,-67.984,-61.560,-44.130
11.613301,-0.545146,0.612094,0.206843,0.534434,-69.696,-61.614,-43.832
11.623330,-0.536776,0.619324,0.201210,0.536723,-71.304,-61.741,-43.639
11.633359,-0.528147,0.626669,0.195517,0.538857,-72.981,-61.872,-43.397
11.643388,-0.519490,0.634010,0.189564,0.540809,-74.691,-61.971,-43.133
11.653417,-0.510785,0.641097,0.183521,0.542825,-76.354,-62.066,-42.917
11.663445,-0.501988,0.648362,0.177286,0.544474,-78.112,-62.132,-42.619
11.673475,-0.492648,0.655687,0.171602,0.546052,-79.953,-62.271,-42.235
11.683504,-0.483159,0.662675,0.165914,0.547849,-81.728,-62.427,-41.923
11.693533,-0.473716,0.669299,0.160003,0.549798,-83.417,-62.567,-41.701
11.703562,-0.464349,0.675335,0.153911,0.552142,-84.942,-62.710,-41.642
11.713591,-0.454976,0.681129,0.147859,0.554477,-86.435,-62.859,-41.603
11.723619,-0.443934,0.687668,0.143326,0.556543,-88.331,-63.213,-41.187
11.733649,-0.433012,0.694253,0.138682,0.558147,-90.313,-63.520,-40.668
11.743678,-0.424011,0.700110,0.132385,0.559270,-91.974,-63.555,-40.407
11.753707,-0.415122,0.706018,0.126066,0.559970,-93.691,-63.555,-40.069
11.763736,-0.406209,0.711654,0.119946,0.560716,-95.367,-63.575,-39.753
11.773765,-0.397394,0.716975,0.114122,0.561469,-96.990,-63.614,-39.448
11.783793,-0.388745,0.721712,0.108361,0.562596,-98.447,-63.678,-39.286
11.793822,-0.380386,0.725911,0.102497,0.564004,-99.734,-63.742,-39.270
11.803852,-0.372426,0.730027,0.096218,0.565108,-100.979,-63.735,-39.287
11.813881,-0.364843,0.733883,0.089550,0.566155,-102.118,-63.679,-39.402
11.823910,-0.357767,0.737482,0.082602,0.567051,-103.151,-63.571,-39.594
11.833939,-0.350797,0.741060,0.075778,0.567693,-104.204,-63.451,-39.741
11.843967,-0.344010,0.744742,0.068825,0.567914,-105.296,-63.285,-39.838
11.853997,-0.337476,0.748435,0.061844,0.567781,-106.394,-63.080,-39.901
11.864026,-0.331357,0.751995,0.054816,0.567403,-107.438,-62.835,-39.982
11.874055,-0.325305,0.755595,0.047970,0.566743,-108.518,-62.581,-40.003
11.884084,-0.319562,0.758949,0.041188,0.566062,-109.516,-62.319,-40.071
11.894113,-0.313941,0.762020,0.034709,0.565515,-110.448,-62.087,-40.169
11.904141,-0.307817,0.764902,0.029005,0.565313,-111.416,-61.967,-40.213
11.914171,-0.301024,0.767599,0.024201,0.565541,-112.444,-61.980,-40.183
11.924200,-0.294305,0.769980,0.019723,0.566013,-113.406,-62.036,-40.186
11.934229,-0.288017,0.772297,0.015244,0.566230,-114.331,-62.052,-40.184
11.944258,-0.281838,0.774675,0.011030,0.566188,-115.298,-62.060,-40.107
11.954287,-0.275388,0.777322,0.007309,0.565794,-116.416,-62.084,-39.858
11.964315,-0.268666,0.780117,0.004021,0.565212,-117.647,-62.132,-39.483
11.974344,-0.261827,0.782840,0.001055,0.564670,-118.904,-62.208,-39.063
11.984374,-0.255361,0.785567,-0.001994,0.563840,-120.139,-62.233,-38.638
11.994403,-0.249890,0.788101,-0.005438,0.562732,-121.202,-62.161,-38.327
12.004432,-0.245642,0.790197,-0.009257,0.561610,-121.991,-62.009,-38.215
12.014461,-0.241777,0.792014,-0.012779,0.560659,-122.683,-61.875,-38.143
12.024489,-0.238036,0.793665,-0.015695,0.559849,-123.357,-61.787,-38.029
12.034519,-0.234410,0.795233,-0.018040,0.559083,-124.037,-61.732,-37.852
12.044548,-0.231081,0.796877,-0.019883,0.558066,-124.743,-61.670,-37.580
12.054577,-0.228507,0.798499,-0.021451,0.556747,-125.381,-61.561,-37.287
12.064606,-0.226616,0.800002,-0.022675,0.555312,-125.932,-61.429,-36.994
12.074635,-0.225221,0.801404,-0.023432,0.553825,-126.430,-61.297,-36.672
12.084663,-0.224460,0.802663,-0.023827,0.552291,-126.840,-61.153,-36.355
12.094693,-0.224312,0.803733,-0.023783,0.550795,-127.156,-61.011,-36.042
12.104722,-0.224662,0.804625,-0.023249,0.549370,-127.398,-60.883,-35.719
12.114751,-0.225586,0.805415,-0.022302,0.547872,-127.574,-60.747,-35.379
12.124780,-0.227359,0.806065,-0.021112,0.546227,-127.632,-60.574,-35.064
12.134809,-0.229792,0.806549,-0.019567,0.544550,-127.594,-60.391,-34.756
12.144837,-0.232539,0.806901,-0.017455,0.542932,-127.526,-60.235,-34.405
12.154866,-0.235584,0.807019,-0.014729,0.541523,-127.407,-60.123,-34.029
12.164895,-0.238966,0.806943,-0.011494,0.540232,-127.238,-60.041,-33.632
12.174924,-0.242606,0.806610,-0.007714,0.539172,-127.015,-60.004,-33.221
12.184953,-0.246411,0.805925,-0.003397,0.538516,-126.726,-60.035,-32.820
12.194982,-0.250479,0.805161,0.001320,0.537789,-126.422,-60.075,-32.376
12.205010,-0.254988,0.804241,0.006313,0.537012,-126.058,-60.111,-31.931
12.215039,-0.260128,0.802981,0.011487,0.536347,-125.559,-60.150,-31.551
12.225068,-0.265769,0.801436,0.016844,0.535750,-124.955,-60.192,-31.215
12.235098,-0.271811,0.799679,0.022359,0.535143,-124.276,-60.232,-30.905
12.245126,-0.278416,0.797672,0.027846,0.534484,-123.483,-60.249,-30.660
12.255156,-0.285626,0.795489,0.033270,0.533623,-122.591,-60.226,-30.463
12.265184,-0.293280,0.793421,0.038656,0.532186,-121.700,-60.131,-30.222
12.275213,-0.301322,0.791371,0.044047,0.530324,-120.797,-59.987,-29.953
12.285242,-0.309271,0.789266,0.049881,0.528364,-119.944,-59.870,-29.600
12.295271,-0.317109,0.787108,0.056186,0.526299,-119.146,-59.785,-29.160
12.305301,-0.325201,0.784896,0.062559,0.523941,-118.337,-59.674,-28.695
12.315330,-0.333750,0.782148,0.068846,0.521884,-117.361,-59.580,-28.362
12.325358,-0.342690,0.778791,0.075048,0.520253,-116.207,-59.516,-28.178
12.335387,-0.352059,0.775038,0.080904,0.518722,-114.911,-59.432,-28.122
12.345416,-0.361841,0.770884,0.086441,0.517286,-113.478,-59.327,-28.185
12.355445,-0.371636,0.766517,0.091915,0.515884,-112.013,-59.225,-28.279
12.365475,-0.381358,0.762071,0.097313,0.514384,-110.558,-59.117,-28.368
12.375504,-0.390699,0.757658,0.102751,0.512833,-109.173,-59.025,-28.415
12.385532,-0.400127,0.752896,0.107941,0.511510,-107.696,-58.938,-28.560
12.395561,-0.409627,0.748045,0.112930,0.510028,-106.207,-58.822,-28.720
12.405590,-0.418780,0.743022,0.118168,0.508748,-104.739,-58.759,-28.866
12.415620,-0.427236,0.738190,0.123761,0.507419,-103.415,-58.748,-28.900
12.425649,-0.434776,0.733676,0.129953,0.506012,-102.290,-58.815,-28.767
12.435678,-0.441791,0.728745,0.136793,0.505258,-101.138,-59.012,-28.661
12.445706,-0.448684,0.724126,0.143433,0.503982,-100.085,-59.160,-28.474
12.455735,-0.455871,0.719099,0.149814,0.502872,-98.902,-59.297,-28.406
12.465764,-0.463149,0.713845,0.156099,0.501794,-97.662,-59.429,-28.389
12.475793,-0.470514,0.708785,0.162050,0.500226,-96.472,-59.497,-28.331
12.485823,-0.477781,0.704073,0.167647,0.498144,-95.382,-59.503,-28.199
12.495852,-0.485032,0.699134,0.173294,0.496156,-94.252,-59.527,-28.100
12.505880,-0.492522,0.693653,0.179032,0.494430,-92.987,-59.574,-28.100
12.515909,-0.499477,0.688187,0.185327,0.492769,-91.803,-59.697,-28.021
12.525938,-0.506021,0.682602,0.192026,0.491295,-90.643,-59.889,-27.923
12.535967,-0.512466,0.677035,0.198709,0.489656,-89.509,-60.076,-27.802
12.545997,-0.517117,0.672087,0.207039,0.488130,-88.737,-60.489,-27.364
12.556026,-0.523392,0.666684,0.213714,0.485969,-87.696,-60.655,-27.149
12.566054,-0.529595,0.661314,0.220505,0.483546,-86.701,-60.822,-26.876
12.576083,-0.535848,0.655987,0.227338,0.480741,-85.751,-60.969,-26.538
12.586112,-0.542186,0.650062,0.234495,0.478238,-84.667,-61.169,-26.291
12.596141,-0.548650,0.644135,0.241463,0.475411,-83.595,-61.332,-26.023
12.606171,-0.555171,0.637911,0.248352,0.472676,-82.447,-61.499,-25.822
12.616199,-0.561891,0.631082,0.255019,0.470347,-81.111,-61.671,-25.804
12.626228,-0.568817,0.623753,0.261141,0.468436,-79.583,-61.819,-25.997
12.636257,-0.576019,0.616097,0.266447,0.466775,-77.897,-61.898,-26.380
12.646286,-0.583325,0.608562,0.270988,0.464970,-76.206,-61.894,-26.811
12.656315,-0.590239,0.601261,0.275547,0.463058,-74.611,-61.899,-27.177
12.666345,-0.596992,0.594158,0.280057,0.460859,-73.102,-61.888,-27.466
12.676373,-0.603367,0.587891,0.284629,0.457783,-71.895,-61.851,-27.470
12.686402,-0.609487,0.581645,0.289568,0.454544,-70.749,-61.853,-27.399
12.696431,-0.615588,0.574757,0.294794,0.451717,-69.442,-61.909,-27.460
12.706460,-0.621658,0.567425,0.300083,0.449185,-68.018,-61.989,-27.628
12.716489,-0.627329,0.560016,0.305695,0.446808,-66.597,-62.126,-27.802
12.726519,-0.632532,0.552616,0.311604,0.444599,-65.196,-62.323,-27.978
12.736547,-0.637521,0.545050,0.317533,0.442613,-63.740,-62.543,-28.225
12.746576,-0.642473,0.537376,0.323135,0.440778,-62.227,-62.740,-28.554
12.756605,-0.647278,0.529867,0.328520,0.438853,-60.754,-62.918,-28.871
12.766634,-0.651778,0.522538,0.333969,0.436864,-59.338,-63.113,-29.152
12.776663,-0.655874,0.515366,0.339730,0.434806,-57.985,-63.356,-29.382
12.786692,-0.659892,0.508413,0.345419,0.432423,-56.714,-63.583,-29.533
12.796721,-0.664016,0.501536,0.351046,0.429601,-55.501,-63.782,-29.602
12.806750,-0.668231,0.494827,0.356712,0.426163,-54.398,-63.960,-29.528
12.816779,-0.672325,0.488117,0.362663,0.422424,-53.343,-64.163,-29.378
12.826808,-0.676300,0.481420,0.368812,0.418422,-52.333,-64.386,-29.166
12.836837,-0.680349,0.474574,0.374849,0.414293,-51.297,-64.593,-28.964
12.846867,-0.683015,0.468228,0.382567,0.410051,-50.481,-65.039,-28.553
12.856895,-0.685830,0.461599,0.390077,0.405770,-49.591,-65.458,-28.201
12.866924,-0.690171,0.453995,0.395705,0.401519,-48.363,-65.614,-28.145
12.876953,-0.694357,0.446428,0.401334,0.397175,-47.160,-65.777,-28.068
12.886982,-0.698197,0.438847,0.407205,0.392892,-45.958,-65.988,-28.001
12.897011,-0.701876,0.431389,0.413093,0.388426,-44.813,-66.206,-27.881
12.907041,-0.705648,0.423767,0.418828,0.383813,-43.640,-66.403,-27.771
12.917069,-0.709735,0.415734,0.424226,0.379105,-42.363,-66.547,-27.734
12.927098,-0.714115,0.407340,0.429212,0.374350,-40.989,-66.634,-27.772
12.937127,-0.718547,0.398476,0.434018,0.369839,-39.458,-66.703,-27.957
12.947156,-0.722928,0.389156,0.438829,0.365525,-37.785,-66.777,-28.270
12.957185,-0.727228,0.379379,0.443565,0.361537,-35.947,-66.848,-28.745
12.967215,-0.731778,0.369098,0.447739,0.357834,-33.936,-66.845,-29.392
12.977243,-0.735552,0.359532,0.452772,0.353474,-32.211,-66.962,-29.755
12.987272,-0.739358,0.349734,0.457469,0.349292,-30.396,-67.041,-30.216
12.997301,-0.743008,0.340257,0.462040,0.344862,-28.699,-67.114,-30.577
13.007330,-0.746453,0.330920,0.466535,0.340429,-27.034,-67.191,-30.927
13.017359,-0.749688,0.322217,0.471198,0.335205,-25.647,-67.298,-30.990
13.027389,-0.752394,0.313890,0.476615,0.329335,-24.436,-67.511,-30.850
13.037417,-0.754996,0.305205,0.482228,0.323316,-23.147,-67.746,-30.749
13.047446,-0.756310,0.296072,0.489610,0.317592,-21.623,-68.226,-30.855
13.057475,-0.759422,0.285903,0.494169,0.312382,-19.825,-68.308,-31.234
13.067504,-0.762952,0.275122,0.497897,0.307502,-17.848,-68.271,-31.786
13.077533,-0.766016,0.264748,0.502011,0.302258,-16.016,-68.301,-32.199
13.087563,-0.768983,0.254277,0.506058,0.296920,-14.176,-68.326,-32.612
13.097591,-0.771863,0.243515,0.510045,0.291598,-12.259,-68.339,-33.085
13.107620,-0.774947,0.232454,0.513403,0.286508,-10.270,-68.267,-33.638
13.117649,-0.777892,0.221624,0.516579,0.281354,-8.364,-68.186,-34.131
13.127677,-0.780438,0.210947,0.519909,0.276332,-6.458,-68.140,-34.653
13.137708,-0.782745,0.200240,0.523224,0.271475,-4.514,-68.098,-35.230
13.147737,-0.784430,0.189622,0.527200,0.266496,-2.538,-68.151,-35.836
13.157764,-0.785633,0.179370,0.531685,0.261084,-0.651,-68.292,-36.347
13.167793,-0.786853,0.169853,0.535922,0.255040,0.944,-68.438,-36.582
13.177822,-0.788526,0.159905,0.539254,0.249217,2.589,-68.456,-36.861
13.187851,-0.789908,0.150173,0.542781,0.243167,4.180,-68.517,-37.088
13.197880,-0.791316,0.140442,0.546094,0.236903,5.720,-68.561,-37.252
13.207910,-0.793210,0.130435,0.548397,0.230894,7.242,-68.469,-37.408
13.217938,-0.795233,0.120271,0.550305,0.224835,8.739,-68.330,-37.527
13.227967,-0.796498,0.110083,0.553153,0.218500,10.338,-68.322,-37.721
13.237996,-0.798184,0.100108,0.555030,0.212293,11.776,-68.208,-37.790
13.248025,-0.800216,0.090504,0.556024,0.206270,13.030,-68.005,-37.731
13.258055,-0.801568,0.080482,0.557609,0.200824,14.573,-67.857,-37.973
13.268084,-0.802158,0.070823,0.560051,0.195235,16.156,-67.843,-38.272
13.278112,-0.802176,0.061805,0.563169,0.189161,17.647,-67.957,-38.490
13.288141,-0.802093,0.052374,0.566157,0.183348,19.273,-68.037,-38.834
13.298170,-0.801834,0.042517,0.569122,0.177770,21.050,-68.094,-39.318
13.308199,-0.801589,0.032207,0.571791,0.172392,22.926,-68.093,-39.882
13.318229,-0.801361,0.021718,0.574147,0.167185,24.824,-68.042,-40.472
13.328258,-0.801456,0.012205,0.575865,0.161693,26.351,-67.973,-40.751
13.338286,-0.801061,0.003559,0.578260,0.155402,27.719,-68.056,-40.874
13.348315,-0.800396,-0.004814,0.580944,0.148641,29.038,-68.208,-40.933
13.358344,-0.799251,-0.013553,0.584079,0.141823,30.555,-68.405,-41.156
13.368373,-0.798215,-0.022756,0.586756,0.135272,32.147,-68.522,-41.442
13.378403,-0.797341,-0.032422,0.588865,0.129153,33.807,-68.541,-41.794
13.388432,-0.796946,-0.042101,0.589988,0.123550,35.335,-68.431,-42.061
13.398460,-0.798023,-0.052360,0.588613,0.119160,36.584,-67.968,-42.103
13.408489,-0.797739,-0.061404,0.589223,0.113593,37.873,-67.841,-42.185
13.418518,-0.796199,-0.070435,0.591415,0.107612,39.494,-67.912,-42.565
13.428547,-0.794914,-0.079485,0.593046,0.101668,41.013,-67.923,-42.845
13.438577,-0.793365,-0.088520,0.594876,0.095421,42.562,-67.974,-43.132
13.448606,-0.791546,-0.097587,0.596877,0.088972,44.163,-68.056,-43.452
13.458634,-0.789315,-0.107038,0.599119,0.082629,45.955,-68.140,-43.939
13.468663,-0.788273,-0.116129,0.599544,0.077024,47.305,-68.021,-44.076
13.478692,-0.789020,-0.125139,0.597307,0.072515,48.075,-67.582,-43.726
13.488721,-0.787744,-0.133967,0.597678,0.067373,49.430,-67.456,-43.923
13.498751,-0.786153,-0.142425,0.598390,0.062081,50.794,-67.394,-44.149
13.508780,-0.784340,-0.151299,0.599056,0.057417,52.315,-67.273,-44.547
13.518808,-0.781881,-0.160276,0.600355,0.052844,54.051,-67.202,-45.158
13.528837,-0.779181,-0.169217,0.601798,0.048241,55.832,-67.145,-45.815
13.538866,-0.776487,-0.177968,0.603105,0.043654,57.554,-67.083,-46.428
13.548896,-0.773722,-0.186505,0.604393,0.039067,59.243,-67.027,-47.025
13.558925,-0.771150,-0.194563,0.605416,0.034489,60.776,-66.972,-47.505
13.568954,-0.768857,-0.201508,0.606335,0.029261,62.015,-67.011,-47.732
13.578982,-0.766524,-0.207637,0.607471,0.023488,63.131,-67.151,-47.859
13.589011,-0.763919,-0.213265,0.609005,0.017433,64.269,-67.372,-48.028
13.599040,-0.761214,-0.218794,0.610569,0.011547,65.440,-67.592,-48.251
13.609069,-0.758835,-0.224740,0.611444,0.006528,66.572,-67.674,-48.469
13.619099,-0.756526,-0.230913,0.612037,0.002016,67.717,-67.685,-48.721
13.629128,-0.754328,-0.237225,0.612334,-0.002067,68.841,-67.636,-48.972
13.639156,-0.752387,-0.243120,0.612382,-0.006185,69.808,-67.594,-49.097
13.649185,-0.750595,-0.247916,0.612593,-0.010928,70.573,-67.674,-49.063
13.659214,-0.749154,-0.251590,0.612739,-0.016282,71.060,-67.860,-48.798
13.669244,-0.747171,-0.254997,0.613583,-0.021722,71.732,-68.122,-48.735
13.679273,-0.745051,-0.258456,0.614516,-0.026728,72.490,-68.358,-48.789
13.689301,-0.742915,-0.262124,0.615342,-0.031090,73.312,-68.527,-48.940
13.699330,-0.740776,-0.266255,0.615957,-0.034653,74.220,-68.595,-49.202
13.709359,-0.739006,-0.270503,0.616058,-0.037606,75.017,-68.573,-49.389
13.719388,-0.737778,-0.274318,0.615669,-0.040367,75.564,-68.529,-49.378
13.729418,-0.737114,-0.277548,0.614842,-0.042928,75.846,-68.473,-49.167
13.739447,-0.736935,-0.280152,0.613712,-0.045198,75.905,-68.412,-48.810
13.749475,-0.737287,-0.282122,0.612235,-0.047183,75.724,-68.343,-48.290
13.759504,-0.737983,-0.283485,0.610637,-0.048824,75.391,-68.273,-47.698
13.769533,-0.739015,-0.284167,0.608963,-0.050137,74.903,-68.211,-47.038
13.779562,-0.740441,-0.283954,0.607237,-0.051218,74.218,-68.177,-46.277
13.789591,-0.742124,-0.283037,0.605564,-0.051741,73.428,-68.140,-45.518
13.799620,-0.743987,-0.281383,0.604043,-0.051784,72.555,-68.116,-44.781
13.809649,-0.745968,-0.278872,0.602798,-0.051389,71.609,-68.125,-44.082
13.819678,-0.748153,-0.275665,0.601650,-0.050366,70.580,-68.128,-43.412
13.829707,-0.750630,-0.271979,0.600395,-0.048503,69.468,-68.084,-42.769
13.839736,-0.753440,-0.267745,0.598978,-0.045937,68.240,-68.000,-42.114
13.849766,-0.756542,-0.263024,0.597402,-0.042622,66.924,-67.872,-41.473
13.859795,-0.759889,-0.258016,0.595625,-0.038363,65.577,-67.671,-40.900
13.869823,-0.763378,-0.252596,0.593784,-0.033382,64.205,-67.432,-40.397
13.879852,-0.766943,-0.246503,0.592025,-0.028029,62.771,-67.208,-39.920
13.889881,-0.770454,-0.239503,0.590571,-0.022567,61.265,-67.047,-39.458
13.899910,-0.773877,-0.231789,0.589362,-0.016946,59.714,-66.932,-39.025
13.909940,-0.777369,-0.223520,0.588099,-0.010992,58.088,-66.817,-38.590
13.919969,-0.780943,-0.214971,0.586635,-0.004568,56.427,-66.667,-38.179
13.929997,-0.784397,-0.206221,0.585180,0.002291,54.804,-66.503,-37.858
13.940026,-0.787263,-0.197541,0.584252,0.009515,53.400,-66.371,-37.780
13.950055,-0.789726,-0.188947,0.583594,0.017228,52.161,-66.241,-37.900
13.960084,-0.792040,-0.180308,0.582897,0.025290,50.970,-66.097,-38.099
13.970114,-0.794212,-0.171396,0.582216,0.033501,49.772,-65.969,-38.325
13.980143,-0.796460,-0.162291,0.581194,0.042102,48.528,-65.801,-38.551
13.990171,-0.798865,-0.152519,0.579835,0.050905,47.125,-65.629,-38.691
14.000200,-0.800868,-0.142623,0.578739,0.059810,45.804,-65.495,-38.930
